id,frame,x [nm],y [nm],sigma [nm],intensity [photon],offset [photon],bkgstd [photon],uncertainty [nm]
33372,7636,2873.024032,1483.940223,109.2130769,57.87611142,8.980455603,1.627361737,23.65288282
33375,7638,4385.02834,7700.480549,137.5624763,99.04387211,9.60374134,1.59106954,22.23478598
33376,7639,7420.579005,8640.182095,155.9865843,107.2570433,9.198612164,1.789793285,25.20806675
33377,7639,7816.179456,9258.598368,85.29731911,50.28925645,9.484025887,1.780480228,19.92273217
33379,7640,2309.35187,1556.035151,141.4316493,167.1977375,9.806259744,1.983095827,17.52974948
33380,7640,7392.524498,8703.984358,103.9738211,58.08141771,10.0298397,2.11069192,23.67500156
33384,7642,7279.27248,10866.21321,133.112079,88.96405052,9.184654692,1.709568886,23.15459447
33385,7643,7425.491163,8604.764957,150.5292838,87.95358352,9.980046404,2.242596538,29.44839129
33386,7644,6778.558246,6982.403801,123.4562237,69.55060972,10.60149763,2.147253719,26.19799743
33389,7645,7382.838497,8580.678469,162.1016926,82.98293342,9.916806567,2.029746568,32.62788719
33390,7645,7815.016,9275.877739,144.8896458,66.68148469,9.932240136,2.342773574,34.57910825
33391,7646,6787.009961,6875.568358,152.8978894,68.40482151,9.188025426,1.949390971,33.91816595
33392,7646,7823.525888,9236.240419,109.5702421,56.41833251,9.101098463,1.60783481,24.04850941
33393,7647,7640.748063,7519.237543,151.6237128,81.32118466,9.74961083,1.700883568,28.61173562
33395,7648,2890.464135,1513.240241,132.6112827,53.8568336,9.13150274,2.036917341,33.57028297
33396,7649,2347.475933,1534.786884,88.03763713,51.23173492,10.31502103,2.593620428,22.25673189
33398,7649,7748.198702,9260.720117,129.6669982,73.94538985,9.271773291,2.07186965,26.48559926
33400,7650,7627.444287,7508.413702,104.4662077,100.6283029,10.93700068,1.988913058,16.84570528
33401,7650,7829.504057,9339.19724,116.3992567,57.84387055,8.829169255,1.698690068,25.70533287
33402,7652,7799.272828,9239.430166,151.1972666,84.35926522,9.693344039,1.973787621,29.12292131
33403,7653,6751.691025,6956.708706,146.8100659,64.28104198,10.13319849,1.534613895,31.04367489
33405,7655,7881.96281,9241.197448,107.4578096,58.86327409,9.707087941,2.180900309,24.66324544
33407,7656,7845.318161,9313.767418,108.632168,68.98935412,9.174709539,1.510369792,20.94185467
33409,7657,3860.005241,7516.212683,107.7277655,57.79399643,9.081424709,1.598320927,23.23035276
33410,7657,6972.015281,5893.584349,107.0958806,100.2177561,10.97708253,1.948411759,17.29147788
33411,7658,6980.593499,5947.905315,138.2461271,97.16778866,9.976726018,2.080362925,24.07727148
33413,7659,2552.803281,2718.749588,104.59287,50.8273435,9.893803823,1.994493882,25.56076738
33414,7659,6986.28927,5911.760963,137.5960102,70.24977408,9.580700371,2.133363399,29.89839265
33415,7660,2576.024239,2664.290768,94.04807556,77.32729212,10.45178396,1.639530485,17.05536284
33416,7660,6981.870636,5922.992204,129.4680943,97.41067529,10.13649737,2.044201203,22.07998712
33417,7661,5834.010334,3069.172635,119.362104,78.61332884,8.591670338,1.613031484,21.76010199
33418,7661,6948.56835,5908.717494,109.3786613,73.84434803,9.549437984,2.486632337,22.63298503
33420,7662,5843.948207,3043.916621,128.6283446,82.2126112,8.880672742,2.191214159,24.88700033
33421,7662,6999.804932,5899.124871,195.3009488,125.3160993,8.824527424,1.727729283,29.95420354
33422,7662,7871.683724,9245.458005,142.0652873,73.64951846,9.302521444,1.786072777,28.49949776
33424,7664,2403.351489,7346.438874,128.1872359,106.1179151,11.00377541,2.287711739,21.28366034
33426,7665,2998.483447,9572.613517,177.3398235,134.3138306,9.691854751,1.948357291,26.23938429
33427,7665,5770.828722,6257.803473,183.2052747,137.34432,10.35131924,2.83752901,31.24687613
33428,7666,7840.773707,9234.610185,98.60099622,68.02040881,9.493961568,1.479118103,19.00267549
33432,7670,5214.513092,9364.405037,127.6295265,74.07173293,10.25800403,2.706392426,28.57248583
33433,7670,5816.433198,6163.225564,144.1664093,119.0439625,10.72173807,2.658324791,24.0536063
33434,7670,6973.693127,5914.736206,111.4965847,91.25189746,10.5620351,1.973655294,19.15251286
33436,7674,3767.175375,7213.168602,264.8862548,154.0264433,9.084619084,2.714604176,49.25645629
33437,7675,7823.782556,9284.04321,119.2822384,52.48722697,9.401138619,1.424953762,27.00540272
33438,7676,2974.458788,9580.324887,163.6781762,73.79462996,10.36556507,1.662972201,33.35908368
33440,7677,3022.604738,9541.994867,138.3123646,101.7656385,10.23902023,2.560620012,24.98810159
33441,7677,7234.245949,1618.643647,136.5856618,56.34506104,10.02109147,1.941721992,33.25398045
33443,7678,2974.986523,9562.576159,149.2335347,108.7951105,10.66053374,2.271583814,25.32373852
33444,7678,6594.566913,4953.95479,104.0805784,113.5210088,10.69784633,2.714714476,16.59897637
33447,7680,2799.119409,7289.857024,205.10578,186.904982,9.503116594,2.356041117,27.15975463
33448,7681,2437.260262,8281.535964,105.4990818,83.72542544,9.968730627,1.875342543,18.7714183
33449,7681,2763.083167,7257.702069,109.1304989,76.55466918,10.12182367,2.121572326,21.11746
33450,7682,2858.829281,7304.576121,160.039948,134.0847101,9.67620913,2.450911703,24.76153005
33451,7682,6603.824597,4984.457586,118.0833642,138.6882925,9.46670867,2.420984942,16.5718532
33452,7683,2866.074602,7341.461021,160.6349588,68.93468191,9.06629,2.010106296,36.54300575
33453,7683,6601.320434,4996.9799,147.8984629,148.7534128,9.434260864,2.120852883,20.09787828
33454,7684,3844.486103,7407.255143,134.6646785,84.39835012,9.349122127,1.979344691,25.15139819
33455,7684,6612.624905,4982.873952,108.0350764,55.66468981,9.402259849,2.015032581,25.15809955
33456,7688,7247.190988,8490.942182,217.3641376,107.8264256,9.390776565,2.381958721,44.33523565
33457,7689,4830.881399,1767.904148,130.0489399,115.4383485,10.35141575,2.501532639,21.05625137
33458,7691,2435.182023,7356.176922,207.3249976,118.7455899,8.628170231,1.743901254,33.66218335
33460,7692,7682.170817,5597.875361,135.7830249,157.4660303,10.21016102,2.535488458,18.28229658
33461,7694,7619.693921,7491.714042,132.2482788,144.5013315,9.931061353,2.116382016,17.92343324
33463,7695,2783.840423,7256.96735,131.5700393,65.00151274,10.18854518,1.858783169,28.39034767
33465,7697,2809.484646,7219.716417,184.4315123,116.5583288,8.400094637,2.342665958,32.57011943
33466,7697,7651.024089,7527.131061,128.0720269,59.05361408,11.02519623,2.396858959,32.04302721
33468,7698,2868.615596,7261.357631,161.1069162,92.98511324,10.12057355,2.188554655,30.78318358
33469,7698,5797.84505,3066.663656,115.3654249,66.85865667,9.587632337,2.061927016,24.40156489
33470,7698,7605.88738,7518.592806,107.3303747,81.92290513,10.46350834,2.056030617,19.73163749
33473,7699,5810.551314,3052.460595,132.9113322,94.38807703,9.709066519,1.594824818,22.00869137
33474,7699,6872.390999,6941.472174,148.0916495,65.06914995,10.056563,2.014484233,34.05080309
33475,7700,2528.153681,9098.355997,135.6530936,71.58547504,8.864759269,1.705565325,27.06724651
33476,7700,5804.981111,3075.683937,124.1065473,79.06779893,9.217316439,1.796778961,23.17012983
33477,7700,7464.188586,8395.29606,146.1921914,90.50081366,9.119510622,1.848221522,26.13247309
33478,7704,7661.815387,7513.265988,112.1466191,90.58578596,10.48218479,2.300508205,20.0345659
33481,7706,7563.937729,7506.647523,142.6361163,112.4030616,9.076315773,1.652876054,21.65298018
33482,7706,7745.038087,5569.788896,111.4394813,119.5331092,10.14251767,2.133763606,16.54938668
33485,7707,7694.708604,5593.089056,133.6597654,174.3446256,10.29908094,2.976603384,17.56437888
33489,7708,2650.046793,7347.981962,239.1457398,131.4628353,9.137701734,2.134240883,41.62460271
33490,7708,6755.125081,6944.032504,134.8530648,92.03571162,9.743483568,1.704726002,23.01625498
33491,7708,7697.917138,5600.484593,115.8389664,122.3070391,9.891288502,2.008253988,16.86796443
33495,7709,6792.59636,6973.901881,167.8603994,81.00164003,9.679763224,1.871048707,33.73338326
33496,7709,7690.920191,5610.624141,147.0132794,142.7645987,10.37756048,2.441642573,21.25692893
33500,7710,6793.950489,6922.528757,135.5558586,56.38085874,9.710550939,1.931409762,32.8432143
33501,7710,7382.039323,5709.780445,152.6319891,70.05905527,9.581369776,2.114371706,34.36293191
33502,7712,7701.795135,5579.905534,162.36382,85.35283758,9.450004437,1.79819422,30.74962496
33506,7716,5128.971431,3308.237905,111.464459,50.8549541,9.14810526,1.661885303,26.31360294
33509,7717,7627.9681,7495.031076,129.0215342,80.59987284,9.627917329,2.30744664,25.7391368
33511,7722,5781.302909,3061.196291,120.2499824,61.79845309,9.611318719,2.215447411,27.68240512
33512,7724,3870.774276,7521.367263,138.6931179,73.83017881,9.122316419,1.732799286,27.38754194
33513,7724,7729.459775,5587.205854,98.45896285,85.45070911,10.40614624,2.20931886,17.70692575
33515,7726,2421.20457,9055.048569,151.0034568,62.79699711,9.885177793,1.80608169,34.38621654
33516,7726,7617.586783,7518.344077,117.6079503,115.5254734,10.07093625,1.930752716,17.61772479
33517,7727,7639.034738,7534.51277,133.6969891,158.3470559,9.507228299,1.75761056,16.66996123
33519,7730,2464.856073,9068.994343,108.5156474,51.60141253,9.227246798,1.594379448,25.05426831
33521,7731,7531.738268,7545.812224,122.1831968,56.03306418,9.738489559,2.277204571,30.53366599
33522,7732,3961.480574,7435.616381,172.5968421,76.51888828,10.57920417,2.240564483,39.41423977
33523,7733,2460.632968,9078.409468,147.4093163,63.79361969,9.772212494,2.46441479,37.50296799
33524,7734,7607.845473,7552.49738,100.1962676,85.10108572,9.874370208,1.964572462,17.71265084
33525,7735,2465.440498,9040.140957,153.0356983,83.04860265,9.467483026,2.259342449,31.43615137
33526,7735,4147.145451,6684.290297,172.4510653,87.79389623,9.218793357,2.124603716,34.78908545
33527,7735,7865.985157,9245.716797,109.4612803,55.87319021,8.592170597,1.553468799,24.00055341
33528,7736,7560.381245,7482.868157,128.9744414,83.70440384,10.10033137,2.199028433,24.70694434
33529,7738,3293.470013,6668.026208,132.4388973,54.14303065,9.88874426,2.544998976,36.80577877
33532,7742,2458.653855,8991.272364,123.4082832,52.23610052,10.0398837,1.858992109,30.20502751
33534,7745,7588.074909,7544.397506,109.940355,71.83534541,9.316584252,1.527635551,20.76237007
33535,7745,7774.049812,4523.093734,154.421203,64.95449899,8.992183789,1.701312337,33.91251599
33536,7747,7409.067683,10494.56139,133.7417495,54.68539018,8.919661356,1.70448394,31.59640047
33537,7748,3809.870097,7509.603273,130.7130968,69.82267934,9.527354463,1.783140305,26.58724643
33538,7750,7608.740853,7514.193957,120.3842113,56.18017178,10.0487595,1.595768602,26.83763141
33539,7751,3055.660804,9547.534196,172.7782627,190.987765,10.30537527,3.375496939,24.43497295
33540,7751,5870.416129,7811.708715,108.160156,65.91243634,9.541676823,1.67532784,21.77483857
33541,7751,7485.357217,10473.55063,124.8022785,148.5085711,9.356120142,2.649211471,17.31810886
33542,7751,7585.790341,7524.731757,133.751274,226.231799,10.90062193,2.712855256,14.58629659
33543,7752,2886.119301,4120.60123,182.2934391,99.04653204,9.631538707,1.987774092,33.60373043
33544,7752,7653.148224,7500.726053,113.9957178,61.82252199,9.702619367,1.436741311,23.33335043
33546,7753,2224.911164,6041.618361,191.6734221,105.6945513,10.06856252,1.650759621,32.22730138
33547,7753,7460.111228,10479.46651,118.1842171,92.3987526,9.529380296,1.853316916,20.06178439
33548,7753,7613.506166,7515.390117,131.7391524,222.5650865,10.21146924,2.700398561,14.45934521
33550,7754,7483.231705,10460.61127,130.3501187,150.2796523,9.028832074,1.957907975,16.98329398
33554,7756,3267.506585,5460.772098,276.6808237,177.6163445,8.871067906,2.932742162,49.42221786
33555,7756,7568.368219,7549.790115,98.75869252,63.85389792,10.16143942,2.182576381,21.16617935
33556,7757,2794.22845,4190.890474,207.4651498,114.8284377,9.432558537,2.25107314,38.3043514
33557,7757,5112.159702,3328.635296,140.0729258,96.1392439,8.980529277,1.66376604,23.31404513
33558,7758,3256.301617,5412.513193,140.9132627,65.54139503,10.13917488,2.301032378,33.4003969
33559,7758,3837.957571,7417.371064,134.097417,59.73279339,9.223868825,1.480497831,28.85855867
33560,7758,5138.617059,3323.052588,113.0772344,105.8555702,8.812348907,1.657256758,17.35160114
33562,7759,7458.246901,10486.30488,123.4127314,120.4521326,9.445981083,1.780342441,17.89849384
33564,7760,2477.72354,9039.732297,157.2461886,100.069023,9.04253992,2.344217366,29.06715798
33566,7761,7606.009237,7513.49875,113.9941796,65.6506468,11.13880024,2.402503286,25.50260301
33567,7762,3381.193801,6791.263776,190.6775405,88.51674603,9.469443924,2.075477389,39.48513327
33568,7762,7175.868674,8496.718171,200.2665512,100.9664295,9.103327672,1.832223439,36.54620009
33570,7763,5752.422633,1294.934594,155.4096168,122.2788249,8.954055331,1.691218327,22.84796429
33571,7764,5712.803375,1299.596585,128.1267661,139.2812302,10.09823212,2.160393002,17.73989903
33572,7765,5711.375811,1270.937471,132.4653092,172.8828654,9.799642746,2.588064488,16.8248289
33573,7765,7479.673851,10457.32347,115.6068693,113.8091081,9.26102714,2.497164344,18.38577152
33574,7767,5730.779433,1254.235648,127.9050704,162.655122,9.602038638,2.106897405,16.07358254
33576,7768,5717.049105,1272.171895,134.0759209,143.0776631,9.630717757,2.00532309,18.12488501
33577,7768,7030.052589,3743.080476,158.9230213,67.9644791,9.552858732,2.312706436,38.72673584
33580,7769,5696.20008,1288.013767,113.7942859,118.8890307,9.794620672,2.379603993,17.37033477
33581,7769,6476.020309,5302.80769,101.8109776,59.49039145,9.486651707,1.819460152,21.97731218
33582,7769,7008.043356,3834.241218,242.5794649,205.4405767,8.33226631,1.761567306,28.8650691
33583,7770,5693.465733,1284.819578,130.6848345,169.1286069,9.068467557,2.740081378,17.02157087
33584,7770,7063.886448,3777.629482,159.4853234,108.7186945,9.741788618,2.174662549,27.23360106
33585,7770,7152.377827,8537.299157,119.0227176,103.1371746,9.491315763,2.234006629,19.69350108
33586,7775,5852.319642,6158.475335,106.8060562,57.5087239,10.04291266,2.01722024,24.31066773
33588,7776,2831.037012,4100.898285,118.4753147,69.80842171,10.19174174,2.368451296,25.59983257
33589,7776,5699.614802,1298.669991,118.2910617,109.9240103,9.531873334,1.628631039,17.78181623
33590,7778,3760.735923,3812.750628,140.3771838,65.33978587,9.163275831,1.53812395,29.10473614
33593,7778,7844.362418,5349.28103,105.8272944,78.17862101,10.19041721,2.091650209,20.04845011
33594,7780,5679.866603,1285.421725,162.7271628,104.8008487,9.489755641,2.071426099,28.18925752
33596,7783,7631.199038,7520.662368,136.9084504,194.0359949,9.803476866,2.343417617,15.95321798
33598,7784,7623.126125,7453.774758,95.25573537,54.23577247,9.778128153,1.812047516,21.54439285
33599,7785,5668.89248,1304.483272,121.9258095,55.81164825,8.659927261,1.53198904,27.10005417
33600,7785,7880.697071,6919.986,116.5792951,92.81952648,10.26952657,2.565126433,21.31472926
33601,7786,5762.249537,6151.157189,159.2052757,87.96394985,9.470038181,1.514417601,28.06216636
33602,7786,7932.414769,6918.080703,151.3670544,111.1288438,8.68774694,1.684773545,23.45212669
33603,7787,5725.392552,1268.801941,119.4840326,161.3991011,9.897595133,2.019080193,14.8808816
33604,7787,8031.342028,6984.121671,182.8708514,98.44593412,10.02338503,1.981088778,33.84796105
33605,7788,3046.353567,9554.649163,117.285896,84.41756634,11.16192592,2.494925431,22.65926664
33606,7788,7811.395596,9206.58835,219.6762228,131.9095056,8.286246985,1.693915068,33.53907684
33607,7789,5713.782922,1262.566719,96.8870177,115.685096,9.926206902,2.139835763,14.50263015
33608,7789,7783.07464,9326.662573,112.7929287,60.58075282,9.529851639,1.830732374,24.50178884
33609,7790,7825.281092,9301.76479,116.2911028,74.36244498,9.670878352,1.889074562,22.54510207
33613,7792,7515.273609,10465.7679,132.6847915,60.77883461,9.165727099,2.123350043,31.39754103
33614,7794,2455.761616,8271.384768,130.2714706,182.3799273,11.25011821,2.640000909,16.03260318
33615,7794,3838.837171,7510.332156,164.2299459,83.87224376,9.661720196,2.220226379,34.1913625
33616,7794,5693.13477,1255.021135,138.4147452,89.08227748,9.703095711,2.045165431,25.37746855
33617,7795,8106.257143,4403.500392,204.4068853,235.3221031,10.68464166,2.395709759,23.27671294
33618,7796,3301.438299,6786.006252,114.7359959,59.27658601,10.2082393,2.1462204,26.51783244
33619,7796,8120.163679,4417.745252,194.877223,210.2954344,9.361222356,2.597877201,24.23647862
33621,7802,5701.111155,1246.346034,116.8715852,134.6469413,9.764614733,1.770944125,15.82448977
33622,7802,8044.925016,7794.149533,142.5249498,94.21026925,9.864111282,2.107760956,25.62521666
33624,7803,3902.79883,6693.327276,195.8509569,95.84525111,9.281305847,2.202466694,39.81722462
33625,7803,5710.167664,1282.963254,111.6686062,158.9948455,9.885321637,1.974850348,13.92222866
33628,7805,2679.219036,9183.723784,126.2349656,60.39099652,9.295043125,1.959051609,28.72982254
33631,7807,3322.27435,6774.400672,117.9674343,52.68302744,10.36094194,2.008432673,29.07100236
33632,7808,2947.325957,7433.605409,105.1399159,56.90167255,9.79539277,2.554031533,25.84053913
33633,7808,3348.268879,6841.439032,110.3535842,53.93725034,9.321656685,2.006331021,26.31660048
33635,7809,4487.850526,4103.74395,165.464477,153.4930886,9.346981311,2.500740694,23.79016659
33636,7809,6492.585676,6437.457042,161.4797799,107.6983649,10.61055589,2.138910221,27.70085872
33637,7810,3280.597107,6809.937765,106.4184087,54.53939321,9.786986337,1.99779365,24.96703821
